Price,Date_Place,Brand,Year,New_Car,Engine,Km,Transmission,Gas
€9.200,Larnaca,Mazda,2013,Axela ,"1,5L",98000,Automatic,Petrol
€26.800,Lefkosia,Mercedes-Benz,2016,C-Class ,"2,0L",60000,Automatic,Petrol
€26.800,Limassol,Lexus,2017,IS ,"2,5L",104000,Automatic,Hybrid
€21.000,Limassol,Nissan,1991,300ZX ,"3,0L",130000,Automatic,Petrol
€2.800,Limassol,Toyota,2007,Yaris ,"1,0L",150000,None,Petrol
€22.800,Limassol,Mazda,2018,CX-3 ,"1,8L",27000,Automatic,Diesel
€50.000,Limassol,Audi,2018,SQ5 ,"3,0L",73000,Automatic,Petrol
€8.000,Limassol,BMW,1990,3-Series ,"1,8L",30000,Manual,Petrol
€699,Larnaca,Mitsubishi,1998,Pajero ,"1,8L",199999,Automatic,Petrol
€8.250,Limassol,Mercedes-Benz,2007,C-Class ,"1,8L",132000,Automatic,Petrol
€5.800,Limassol,Citroen,2013,C1 ,"1,0L",161000,Automatic,Petrol
€1.700,Limassol,Mercedes-Benz,2004,E-Class ,"2,0L",225,Automatic,Petrol
€5.000,Larnaca,BMW,2004,5-Series ,"2,2L",560000,Automatic,Petrol
€10.800,Paphos,Mercedes-Benz,2010,E-Class ,"2,5L",240,Automatic,Diesel
€2.500,Lefkosia,Mazda,2001,Tribute ,"2,0L",134000,Manual,Petrol
€95.000,Limassol,Land,2021,Rover Range Rover Sport ,"3,0L",33500,Automatic,Diesel
€43.500,Lefkosia,Mercedes-Benz,2019,E-Class ,"2,1L",67000,Automatic,Diesel
€3.700,Lefkosia,Suzuki,2007,Swift ,"1,3L",415400,Automatic,Petrol
€31.500,Lefkosia,Volkswagen,2017,Tiguan ,"2,0L",68000,Automatic,Diesel
€11.000,Paphos,Mercedes-Benz,1988,S-Class ,"3,0L",145000,Automatic,Petrol
€12.500,Limassol,Cars,1987,Classic ,"1,3L",111580,Manual,Petrol
€8.299,Limassol,Toyota,2011,Rush ,"1,5L",166000,Automatic,Petrol
€3.400,Lefkosia,BMW,2001,3-Series ,"2,0L",186,Manual,Petrol
€35.000,Lefkosia,Volvo,2020,XC40 ,"1,5L",32000,Automatic,Petrol
€20.900,Limassol,Mercedes-Benz,2018,A-Class ,"1,5L",100000,Automatic,Diesel
€17.800,Limassol,Mitsubishi,2018,Eclipse Cross ,"1,5L",71000,Manual,Petrol
€11.000,Lefkosia,Volkswagen,2019,UP ,"1,0L",28000,Automatic,Petrol
€55.000,Paphos,Porsche,2017,Macan ,"3,0L",89000,Automatic,Diesel
€26.800,Lefkosia,Mercedes-Benz,2016,C-Class ,"2,0L",65000,Automatic,Petrol
€32.500,Paphos,Mercedes-Benz,2018,GLA-Class ,"2,2L",137000,Automatic,Diesel
€37.500,Paphos,Mitsubishi,2021,L200 ,"2,5L",24000,Automatic,Diesel
€10.500,Limassol,Suzuki,2014,Swift RS ,"1,3L",94000,Automatic,Petrol
€14.400,Lefkosia,Toyota,2018,Vitz ,"1,5L",47000,Automatic,Hybrid
€2.200,Limassol,BMW,2003,8-Series ,"2,5L",87567,Manual,Petrol
€35.000,Larnaca,MG,2022,ZS Elec,tric,14000,Automatic,Electric
€2.800,Lefkosia,Saab,2005,9-3 ,"1,8L",150000,Manual,Petrol
€78.000,Paphos,Toyota,2018,Land Cruiser ,"4,0L",38000,Automatic,Petrol
€51.500,Paphos,Jaguar,2019,F-Type ,"3,0L",20000,Automatic,Petrol
€29.000,Paphos,Volkswagen,2020,Tiguan ,"2,0L",10000,Manual,Diesel
€5.500,Paphos,Jeep,1998,Grand Cherokee ,"4,0L",170000,Automatic,Petrol
€95.000,Lefkosia,Porsche,2017,Panamera ,"4,0L",58000,Automatic,Diesel
€3.200,Lefkosia,BMW,2001,5-Series ,"3,0L",564000,Automatic,Diesel
€27.500,Lefkosia,Mitsubishi,2022,L200 ,"2,3L",3905,Manual,Diesel
€5.500,Limassol,Toyota,1989,Hilux ,"2,8L",312000,Manual,Diesel
€34.499,Limassol,Maserati,2016,Quattroporte ,"3,0L",75000,Automatic,Diesel
€22.000,Lefkosia,Audi,2013,TT ,"2,0L",111000,Automatic,Petrol
€3.500,Larnaca,Volkswagen,2005,Beetle ,"1,6L",112000,Automatic,Petrol
€8.200,Limassol,Mitsubishi,1997,Pajero ,"2,8L",1,Automatic,Diesel
€1.950,Paphos,Volvo,2005,S40 ,"1,6L",260000,Manual,Petrol
€11.000,Lefkosia,Mazda,2013,CX-5 ,"2,0L",160000,Automatic,Diesel
€35.800,Lefkosia,Lexus,2015,RX ,"3,5L",69000,Automatic,Hybrid
€5.600,Larnaca,Mercedes-Benz,2005,E-Class ,"1,8L",110000,Automatic,Petrol
€5.950,Paphos,Jaguar,2001,S-type ,"3,0L",167000,Automatic,Petrol
€30.999,Limassol,Mercedes-Benz,2016,GLC-Class ,"2,1L",109000,Automatic,Diesel
€20.000,Limassol,Seat,2021,Ibiza ,"1,6L",5000,Manual,Diesel
€85.000,Paphos,BMW,2020,8-Series ,"4,4L",40233,Automatic,Petrol
€25.000,Famagusta,Cars,1966,Classic ,"1,2L",8000,Manual,Petrol
€54.800,Limassol,Ford,2022,Ranger ,"2,0L",18000,Automatic,Diesel
€13.998,Paphos,Mercedes-Benz,2010,C-Class ,"1,8L",115021,Automatic,Petrol
€8.000,Limassol,Nissan,2007,Qashqai ,"1,5L",180000,Manual,Diesel
€19.900,Lefkosia,Jeep,2016,Cherokee ,"2,2L",130000,Automatic,Diesel
€30.000,Paphos,Alfa,1982,Romeo Spider ,"2,0L",89000,Manual,Petrol
€69.000,Larnaca,Jeep,2022,Wrangler ,"2,0L",4500,Automatic,Petrol
€6.000,Lefkosia,Audi,2003,A6 ,"1,9L",200000,Automatic,Diesel
€17.800,Lefkosia,Mercedes-Benz,2012,E-Class ,"3,0L",210000,Automatic,Diesel
€5.500,Limassol,Volkswagen,2009,Passat ,"1,9L",203000,Manual,Diesel
€64.000,Paphos,Mercedes-Benz,2022,EQA Elec,tric,10000,Automatic,Electric
€26.000,Paphos,Mercedes-Benz,2017,GLA-Class ,"2,0L",94000,Automatic,Diesel
€22.400,Larnaca,Mini,2019,Clubman ,"2,0L",95000,Automatic,Diesel
€30.500,Paphos,BMW,2019,1-Series ,"1,6L",53000,Automatic,Petrol
€21.800,Paphos,Toyota,2019,Raize ,"1,0L",2100,Automatic,Petrol
€17.500,Limassol,Audi,2013,A5 ,"1,8L",134000,Automatic,Petrol
€4.000,Limassol,Mercedes-Benz,2009,B-Class ,"1,8L",265000,Automatic,Diesel
€18.000,Lefkosia,Chrysler,2005,Crossfire ,"3,2L",55000,Automatic,Petrol
€8.499,Limassol,BMW,2008,3-Series ,"2,0L",183000,Automatic,Diesel
€18.000,Limassol,Lexus,2011,RX ,"3,4L",114000,Automatic,Hybrid
€22.900,Lefkosia,Mercedes-Benz,2016,C-Class ,"2,2L",105000,Automatic,Diesel
€2.200,Larnaca,"Opel,",2004,Vauxhall Corsa ,"1,2L",173000,Manual,Petrol
€6.500,Limassol,Toyota,1993,Celica ,"2,0L",200000,Manual,Petrol
€47.000,Limassol,Land,2020,Rover Range Rover Evoque ,"2,0L",51000,Automatic,Diesel
€1.500,Limassol,Audi,2001,A4 ,"1,8L",190000,Automatic,Petrol
€5.000,Limassol,Fiat,2009,Grande Punto ,"1,6L",159000,Manual,Diesel
€95.800,Lefkosia,Mercedes-Benz,2020,GLE-Class ,"3,0L",31000,Automatic,Diesel
€6.150,Limassol,Nissan,2012,Note ,"1,5L",147000,Automatic,Petrol
€75.000,Paphos,Porsche,2020,Macan ,"2,0L",25000,Automatic,Petrol
€27.500,Lefkosia,Mitsubishi,2022,L200 ,"2,3L",3905,Manual,Diesel
€65.900,Limassol,Tesla,2021,Model 3 Elec,tric,23500,Automatic,Electric
€55.000,Limassol,Mazda,2023,CX-60 ,"3,3L",Mazda,NEW,Japan
€32.000,Limassol,BMW,2018,5-Series ,"2,0L",112000,Automatic,Diesel
€42.700,Lefkosia,Porsche,2015,Macan ,"3,0L",125000,Automatic,Diesel
€53.000,Limassol,Mercedes-Benz,2019,E-Class ,"2,0L",29000,Automatic,Petrol
€11.500,Paphos,Hyundai,2013,i30 ,"1,6L",1,Automatic,Petrol
€2.000,Paphos,Mazda,1989,B-Series ,"2,2L",250000,Manual,Diesel
€7.900,Limassol,Nissan,2010,Qashqai ,"1,6L",194000,Manual,Petrol
€24.900,Lefkosia,Ford,2017,Ranger ,"2,2L",150000,Manual,Diesel
€13.500,Lefkosia,Mercedes-Benz,2012,E-Class ,"2,1L",270000,Automatic,Diesel
€27.000,Paphos,KIA,2017,Sportage ,"2,0L",85000,Automatic,Diesel
€35.000,Paphos,Jaguar,2017,F-Pace ,"2,0L",98000,Automatic,Diesel
€33.500,Limassol,Porsche,2013,Panamera ,"3,0L",130000,Automatic,Diesel
€200.000,Paphos,Mercedes-Benz,1961,SL-Class ,"2,0L",90000,Manual,Petrol
€2.500,Lefkosia,Volvo,2008,S40 ,"1,6L",203000,Manual,Diesel
€11.500,Larnaca,Mercedes-Benz,2011,E-Class ,"2,1L",204000,Automatic,Diesel
€27.500,Larnaca,Lexus,2016,IS ,"2,5L",75000,Automatic,Hybrid
€3.450,Limassol,BMW,2002,3-Series ,"2,2L",100000,Automatic,Petrol
€3.450,Limassol,Mazda,2006,3 ,"1,4L",190000,Manual,Petrol
€4.450,Limassol,Suzuki,2009,SX4 ,"1,5L",250000,Automatic,Petrol
€4.250,Limassol,Audi,2008,A3 ,"1,6L",190000,Automatic,Petrol
€8.650,Limassol,"Opel,",2017,Vauxhall Corsa ,"1,4L",45000,Automatic,Petrol
€21.900,Larnaca,Nissan,2018,Serena ,"2,0L",82000,Automatic,Petrol
€9.900,Limassol,Ford,2017,Fiesta ,"1,4L",500000,Automatic,Petrol
€2.300,Limassol,Audi,2005,A4 ,"1,6L",190000,Manual,Petrol
€2.800,Famagusta,Mitsubishi,2004,Colt ,"1,4L",290000,Automatic,Petrol
€12.500,Lefkosia,Cars,1980,Classic ,"2,8L",130,Automatic,Petrol
€17.000,Larnaca,Citroen,2019,Cactus ,"1,2L",90200,Automatic,Petrol
€4.400,Lefkosia,"Opel,",2012,Vauxhall Insignia ,"2,0L",160000,Manual,Diesel
€6.500,Lefkosia,Toyota,2008,Auris ,"1,6L",207500,Automatic,Petrol
€5.500,Lefkosia,Mercedes-Benz,2008,C-Class ,"2,0L",311000,Automatic,Diesel
€28.500,Larnaca,Mazda,2020,CX-5 ,"2,0L",29000,Automatic,Petrol
€1.400,Lefkosia,"Opel,",1998,Vauxhall Corsa ,"1,2L",148000,Manual,Petrol
€17.850,Limassol,Mazda,2019,2 ,"1,5L",13500,Automatic,Petrol
€27.000,Larnaca,Land,2016,Rover Discovery Sport ,"2,0L",98000,Automatic,Diesel
€2.000,Paphos,Mercedes-Benz,2005,C-Class ,"1,8L",240000,Automatic,Petrol
€13.000,Paphos,Mitsubishi,2008,L200 ,"2,5L",250000,Manual,Diesel
€23.500,Paphos,BMW,2008,X6 ,"3,0L",240000,Automatic,Diesel
€25.000,Paphos,KIA,2019,Sportage ,"1,6L",54000,Automatic,Diesel
€18.000,Limassol,Land,2007,Rover Range Rover Vogue ,"3,6L",125000,Automatic,Diesel
€15.500,Limassol,Mercedes-Benz,2014,E-Class ,"2,2L",276000,Automatic,Diesel
€19.500,Paphos,Mini,2016,Convertible ,"2,0L",34000,Manual,Petrol
€107.000,Lefkosia,Mercedes-Benz,2020,C-Class ,"4,0L",3800,Automatic,Petrol
€69.000,Limassol,Audi,2019,Q8 ,"3,0L",89000,Automatic,Diesel
€7.000,Paphos,Mazda,2001,MX5 ,"1,6L",123000,Manual,Petrol
€24.600,Famagusta,Toyota,2019,C-HR ,"1,8L",30000,Automatic,Hybrid
€15.900,Famagusta,Toyota,2019,Vitz ,"1,5L",68000,Automatic,Hybrid
€28.900,Larnaca,Mitsubishi,2020,L200 ,"2,3L",48000,Manual,Diesel
€6.000,Lefkosia,Ford,2013,Fiesta ,"1,0L",151300,Manual,Petrol
€9.500,Larnaca,Toyota,2012,Vitz ,"1,3L",120700,Automatic,Petrol
€95.995,Limassol,Porsche,2018,Cayenne ,"3,0L",26000,Automatic,Plug-In
€31.000,Lefkosia,Porsche,2011,Cayenne ,"3,0L",187000,Automatic,Diesel
€20.900,Larnaca,Fiat,2017,Fullback ,"2,4L",254000,Automatic,Diesel
€17.900,Larnaca,Mazda,2021,2 ,"1,5L",7490,Automatic,Petrol
€13.000,Lefkosia,BMW,2014,1-Series ,"2,0L",122113,Manual,Diesel
€1.700,Limassol,Honda,1997,Civic ,"1,5L",163300,Manual,Petrol
€27.800,Larnaca,Mazda,2021,CX-30 ,"2,0L",4900,Automatic,Petrol
€7.500,Lefkosia,Toyota,2017,Aygo ,"1,0L",86300,Manual,Petrol
€41.900,Paphos,Ford,2020,Ranger ,"2,0L",38800,Automatic,Diesel
€16.500,Limassol,Nissan,2014,Navara ,"2,5L",77377,Manual,Diesel
€28.000,Lefkosia,KIA,2021,Sportage ,"1,6L",57000,Automatic,Diesel
€5.000,Larnaca,Suzuki,1999,Jimny ,"1,3L",150000,Manual,Petrol
€1.800,Famagusta,Honda,1997,CRV ,"2,0L",261000,Automatic,Petrol
€14.600,Larnaca,Isuzu,2013,D-MAX ,"2,5L",219000,Manual,Diesel
€23.900,Larnaca,Mazda,2020,3 ,"2,0L",3600,Automatic,Petrol
€29.999,Paphos,Volkswagen,2020,T-Roc ,"1,5L",38000,Automatic,Petrol
€24.700,Larnaca,Mazda,2020,3 ,"2,0L",19509,Automatic,Petrol
€4.400,Paphos,Mercedes-Benz,2005,CLK-Class ,"1,8L",254000,Automatic,Petrol
€23.900,Larnaca,Toyota,2017,C-HR ,"1,8L",96000,Automatic,Hybrid
€13.500,Limassol,Toyota,2012,IQ ,"1,0L",120000,Automatic,Petrol
€5.250,Lefkosia,Skoda,2011,Octavia ,"1,4L",121000,Manual,Petrol
€6.400,Lefkosia,BMW,2005,X3 ,"2,0L",300000,Manual,Diesel
€45.500,Paphos,Audi,2016,Q7 ,"3,0L",110000,Automatic,Diesel
€40.700,Limassol,Mercedes-Benz,2019,GLC-Class ,"2,0L",59000,Automatic,Diesel
€6.500,Limassol,Toyota,2010,Yaris ,"1,3L",136500,Automatic,Petrol
€6.000,Lefkosia,Skoda,2010,Yeti ,"1,2L",135000,Manual,Petrol
€45.000,Limassol,Mercedes-Benz,2017,GLE-Class ,"2,2L",67000,Automatic,Diesel
€24.000,Larnaca,Hyundai,2017,Tucson ,"1,7L",100000,Automatic,Diesel
€40.900,Limassol,Mercedes-Benz,2017,GLC-Class ,"2,0L",51000,Automatic,Diesel
€3.800,Lefkosia,Suzuki,2000,Vitara ,"1,6L",140000,Manual,Petrol
€4.500,Limassol,Suzuki,2008,Swift ,"1,3L",98000,Manual,Petrol
€20.900,Larnaca,Mitsubishi,2016,L200 ,"2,4L",99000,Manual,Diesel
€11.000,Lefkosia,Nissan,2011,Juke ,"1,6L",198000,Automatic,Petrol
€16.500,Limassol,Mazda,2018,Demio ,"1,5L",28808,Automatic,Diesel
€2.750,Larnaca,Honda,2001,Fit ,"1,3L",232000,Automatic,Petrol
€24.700,Larnaca,Mercedes-Benz,2017,A-Class ,"2,2L",56900,Automatic,Diesel
€13.800,Lefkosia,Citroen,2019,C1 ,"1,0L",39400,Automatic,Petrol
€17.600,Larnaca,KIA,2018,Stonic ,"1,6L",157000,Manual,Diesel
€21.000,Limassol,Hyundai,2016,Tucson ,"1,7L",80200,Automatic,Diesel
€4.900,Larnaca,Hyundai,2011,i30 ,"1,4L",271998,Manual,Petrol
€10.000,Limassol,Mercedes-Benz,2008,C-Class ,"1,8L",203000,Automatic,Petrol
€23.800,Lefkosia,Mini,2019,Countryman ,"1,5L",82000,Automatic,Petrol
€2.100,Lefkosia,Mercedes-Benz,2007,B-Class ,"1,5L",195000,Automatic,Petrol
€5.500,Limassol,Peugeot,2010,3008 ,"1,6L",177000,Automatic,Diesel
€15.900,Larnaca,Mazda,2019,Demio ,"1,5L",35000,Automatic,Petrol
€6.000,Limassol,Nissan,2011,March ,"1,2L",200000,Automatic,Petrol
€24.850,Limassol,Mazda,2020,CX-5 ,"2,0L",10500,Automatic,Petrol
€13.800,Lefkosia,Mini,2011,Countryman ,"2,0L",128000,Automatic,Diesel
€1.700,Lefkosia,Ford,2007,Focus ,"1,5L",288000,Manual,Petrol
€7.500,Limassol,Ford,2014,Fiesta ,"1,5L",197000,Manual,Diesel
€55.000,Limassol,Mazda,2023,CX-60 ,"3,3L",Mazda,60,NEWJapan
€8.500,Lefkosia,Citroen,2016,Berlingo ,"1,6L",300000,Manual,Diesel
€42.500,Limassol,Subaru,2021,Forester ,"2,0L",11000,Automatic,Hybrid
€45.000,Limassol,Audi,2020,Q5 ,"2,0L",9980,Automatic,Diesel
€19.900,Lefkosia,Mercedes-Benz,2014,E-Class ,"2,2L",187000,Automatic,Diesel
€39.500           ,Larnaca,Nissan,2019,Skyline ,"3,5L",29000,Automatic,Hybrid
€1.500,Paphos,Volkswagen,2001,Golf ,"1,9L",340500,Manual,Diesel
€40.990,Limassol,BMW,2018,5-Series ,"2,0L",53000,Automatic,Petrol
€17.700,Lefkosia,Mazda,2016,CX-3 ,"2,0L",70000,Manual,Petrol
€14.500,Larnaca,Mercedes-Benz,2012,C-Class ,"2,2L",140000,Automatic,Diesel
€17.800,Larnaca,Toyota,2021,Yaris ,"1,5L",55000,Automatic,Petrol
€29.900,Limassol,Porsche,2011,Cayenne ,"3,0L",198000,Automatic,Diesel
€24.900,Limassol,Mercedes-Benz,2013,M-Class ,"3,0L",170000,Automatic,Diesel
€69.700,Limassol,Mercedes-Benz,2016,S-Class ,"5,5L",63500,Automatic,Petrol
€6.300,Lefkosia,Nissan,2008,Qashqai ,"1,5L",161821,Manual,Diesel
€11.500,Paphos,Audi,2013,A4 ,"1,8L",110000,Automatic,Petrol
€53.000,Limassol,Mercedes-Benz,2019,E-Class ,"1,8L",39000,Automatic,Diesel
€65.900                                                                                                                         ,Paphos,Land,2019,Rover Range Rover Sport ,"3,0L",51000,Automatic,Diesel
€38.900,Limassol,BMW,2015,X6 ,"3,0L",125000,Automatic,Diesel
€30.000                    ,Limassol,Volkswagen,2019,Golf ,"2,0L",72000,Automatic,Petrol
€48.500,Limassol,Toyota,2020,Harrier ,"2,5L",36000,Automatic,Hybrid
€36.900,Limassol,Mercedes-Benz,2015,S-Class ,"3,0L",180000,Automatic,Diesel
€17.950,Limassol,BMW,2016,2-Series ,"1,5L",66000,Automatic,Petrol
€8.500,Lefkosia,BMW,2009,1-Series ,"2,0L",110000,Automatic,Petrol
€3.000,Limassol,Mercedes-Benz,1991,190 ,"2,0L",198000,Manual,Petrol
€52.900,Lefkosia,Mercedes-Benz,2019,GLC-Class ,"2,0L",45000,Automatic,Diesel
€11.700,Larnaca,Nissan,2019,Note ,"1,2L",35300,Automatic,Petrol
€105.000,Limassol,BMW,2020,X6 ,"3,0L",9000,Automatic,Diesel
€17.800,Lefkosia,Mazda,2016,CX-3 ,"2,0L",70000,Manual,Petrol
€5.700,Lefkosia,Renault,2011,Megane ,"1,5L",162500,Automatic,Diesel
€8.500,Limassol,Toyota,2012,Vitz ,"1,3L",150000,Automatic,Petrol
€4.350,Lefkosia,Renault,2009,Megane ,"1,6L",136600,Manual,Petrol
€6.900,Larnaca,Nissan,2007,Qashqai ,"1,5L",160000,Manual,Diesel
€2.500,Larnaca,Nissan,2006,Note ,"1,6L",160000,Manual,Petrol
€900,Lefkosia,Volkswagen,2003,Polo ,"1,3L",200000,Manual,Petrol
€7.400,Limassol,Hyundai,2007,Santa Fe ,"2,2L",246000,Automatic,Diesel
€5.400,Limassol,"Opel,",2012,Vauxhall Corsa ,"1,2L",99340,Manual,Petrol
€52.000,Lefkosia,Land,2020,Rover Discovery Sport ,"2,0L",49000,Automatic,Diesel
€15.500,Limassol,Mazda,2014,CX-5 ,"2,0L",69000,Automatic,Diesel
€15.000,Lefkosia,Land,2008,Rover Discovery ,"8,0L",200000,Automatic,Diesel
€8.500,Lefkosia,Mazda,2015,Demio ,"1,5L",60360,Manual,Diesel
€7.000,Limassol,Peugeot,2011,3008 ,"1,6L",198000,Automatic,Diesel
€58.000,Limassol,Jaguar,2018,F-Pace ,"3,0L",55500,Automatic,Diesel
€12.500,Paphos,Mitsubishi,2003,Pajero ,"3,2L",173800,Automatic,Diesel
€15.600,Limassol,BMW,2011,X3 ,"2,0L",2000000,Automatic,Diesel
€111.500,Limassol,Land,2020,Rover Range Rover Sport ,"5,0L",88000,Automatic,Petrol
€8.950,Paphos,Land,2000,Rover Discovery ,"3,9L",140000,Automatic,Petrol
€12.650,Lefkosia,Mercedes-Benz,2011,C-Class ,"2,2L",218000,Automatic,Diesel
€24.600,Lefkosia,Toyota,2018,C-HR ,"1,8L",53000,Automatic,Hybrid
€25.000,Limassol,Toyota,2017,Hilux ,"2,4L",160000,Manual,Diesel
€12.800,Limassol,Land,2006,Rover Range Rover Sport ,"2,7L",180000,Automatic,Diesel
€30.000,Limassol,Volkswagen,2019,Golf ,"2,0L",72000,Automatic,Petrol
€7.700,Larnaca,Seat,2017,Ibiza ,"1,0L",75000,Manual,Petrol
€22.999,Limassol,Mercedes-Benz,2014,E-Class ,"2,2L",86000,Automatic,Diesel
€54.000,Limassol,Mercedes-Benz,2019,CLS-Class ,"3,5L",45000,Automatic,Diesel
€47.500,Limassol,Lexus,2018,RX ,"3,5L",73000,Automatic,Hybrid
€55.900,Limassol,Tesla,2020,Model 3 Elec,tric,64000,Automatic,Electric
€10.000,Larnaca,BMW,2010,5-Series ,"5,0L",233000,None,Diesel
€13.500,Limassol,Toyota,2015,Auris ,"1,5L",61000,Automatic,Petrol
€26.999,Limassol,Honda,2017,CRV ,"2,0L",26000,Automatic,Petrol
€7.950,Limassol,Mercedes-Benz,2006,CLS-Class ,"3,0L",155000,Automatic,Diesel
€15.500,Larnaca,BMW,2014,5-Series ,"2,0L",160000,Automatic,Diesel
€26.000,Famagusta,Mitsubishi,2017,L200 ,"2,5L",91000,Automatic,Diesel
€23.500,Lefkosia,Honda,2018,Vezel ,"1,5L",50000,Automatic,Hybrid
€1.800,Paphos,Renault,2004,Megane ,"1,6L",224800,Manual,Petrol
€3.900,Limassol,Ford,2007,Focus CC ,"1,6L",146000,Manual,Petrol
€11.000,Paphos,Alfa,2011,Romeo Giulietta ,"1,8L",135000,Manual,Petrol
€95.000,Paphos,Lotus,2022,Exige ,"3,5L",Lotus,S3.5,V6
€14.500,Lefkosia,Volvo,2012,XC60 ,"2,0L",220000,Automatic,Diesel
€55.000,Paphos,Mercedes-Benz,2019,GLC-Class ,"2,0L",47000,Automatic,Diesel
€15.000,Paphos,Mercedes-Benz,1992,E-Class ,"2,3L",120000,Manual,Petrol
€36.000,Limassol,KIA,2019,Stinger ,"2,2L",29000,Automatic,Diesel
€17.000,Lefkosia,Land,2005,Rover Discovery ,"2,7L",250000,Automatic,Petrol
€19.400,Lefkosia,Mazda,2017,CX-3 ,"1,5L",44000,Automatic,Diesel
€4.400,Lefkosia,Peugeot,2008,308 ,"1,6L",197000,Manual,Petrol
€7.300,Limassol,Suzuki,2018,Alto ,"0,7L",56000,Automatic,Petrol
€45.000,Paphos,BMW,2015,M4 ,"3,0L",31000,Manual,Petrol
€8.700,Lefkosia,Mitsubishi,2004,L200 ,"2,5L",230000,Manual,Diesel
€13.900,Lefkosia,Nissan,2003,350Z ,"3,5L",90000,Automatic,Petrol
€7.500,Paphos,BMW,2005,5-Series ,"2,5L",226000,Automatic,Diesel
€34.500,Lefkosia,Nissan,2022,Leaf Elec,tric,22500,Automatic,Electric
€12.500,Larnaca,Mercedes-Benz,2013,B-Class ,"1,6L",172000,Automatic,Petrol
€92.500                                                                                                                         ,Limassol,BMW,2021,M4 ,"3,0L",25550,Automatic,Petrol
€4.200,Lefkosia,Peugeot,2008,308 ,"1,6L",170600,Automatic,Petrol
€32.900,Lefkosia,Audi,2021,Q2 ,"1,5L",19300,Automatic,Petrol
€14.950,Limassol,Nissan,2018,Note e-Power ,"1,2L",32000,Automatic,Hybrid
€26.000,Limassol,Jaguar,2019,XE ,"2,0L",90000,Automatic,Diesel
€37.500,Lefkosia,Volkswagen,2022,T-Roc ,"2,0L",1150,Automatic,Petrol
€18.500,Limassol,Smart,2016,Fortwo ,"0,9L",26000,Automatic,Petrol
€47.500,Lefkosia,Land,2018,Rover Range Rover Velar ,"2,0L",80000,Automatic,Petrol
€10.500,Paphos,Volkswagen,2015,Polo ,"1,2L",130000,Automatic,Petrol
€8.500,Paphos,Mercedes-Benz,2008,C-Class ,"2,1L",148700,Automatic,Diesel
€29.000,Larnaca,BMW,2014,X5 ,"2,0L",100000,Automatic,Diesel
€74.000,Lefkosia,Land,2016,Rover Range Rover Vogue ,"3,0L",45000,Automatic,Hybrid
€11.200,Lefkosia,Mazda,2016,Demio ,"1,5L",137000,Automatic,Diesel
€30.000,Larnaca,Land,2016,Rover Discovery Sport ,"2,0L",100000,Automatic,Diesel
€5.000,Larnaca,Mini,2008,Cooper ,"1,6L",220000,Manual,Petrol
€13.600,Lefkosia,Mazda,2018,Demio ,"1,3L",67300,Automatic,Petrol
€28.000,Lefkosia,Mercedes-Benz,2015,C-Class ,"3,0L",84000,Automatic,Hybrid
€46.500,Paphos,Land,2018,Rover Range Rover Velar ,"2,0L",75000,Automatic,Diesel
€15.900,Limassol,Nissan,2003,Skyline ,"3,5L",190000,Automatic,Petrol
€10.500,Famagusta,Audi,2009,A5 ,"2,0L",236000,Automatic,Petrol
€950,Limassol,BMW,2000,3-Series ,"1,9L",200000,Automatic,Petrol
€16.500,Larnaca,Mercedes-Benz,2013,E-Class ,"2,2L",217686,Automatic,Diesel
€12.900,Limassol,Suzuki,2018,Swift ,"1,2L",52028,Automatic,Petrol
€1.450,Paphos,Peugeot,2004,206 ,"1,4L",145000,Manual,Petrol
€11.550,Limassol,Nissan,2018,Note ,"1,2L",34000,Automatic,Petrol
€16.500,Paphos,Dacia,2022,Duster ,"1,0L",14000,Manual,Petrol
€22.500,Paphos,Mazda,2020,3 ,"2,0L",27000,Automatic,Petrol
€32.750,Famagusta,KIA,2019,Stinger ,"2,0L",90000,Automatic,Petrol
€4.500,Limassol,Fiat,2009,500c ,"1,3L",169000,Automatic,Petrol
€14.700,Larnaca,Honda,2019,Fit ,"1,3L",48000,Automatic,Petrol
€4.999,Paphos,Mercedes-Benz,2005,E-Class ,"2,1L",271000,Automatic,Diesel
€4.900,Limassol,Audi,2000,TT ,"1,8L",234000,Manual,Petrol
€2.800,Larnaca,Citroen,2007,C4 ,"1,6L",138000,Manual,Petrol
€24.000,Famagusta,BMW,2008,6-Series ,"3,0L",210000,Automatic,Petrol
€74.500,Larnaca,Land,2018,Rover Range Rover Sport ,"4,4L",89000,Automatic,Diesel
€2.850,Larnaca,Nissan,2006,March ,"1,2L",168789,Automatic,Petrol
€45.000,Lefkosia,Land,2020,Rover Range Rover Evoque ,"2,0L",40000,Automatic,Diesel
€2.400,Larnaca,Mercedes-Benz,2001,CLK-Class ,"2,0L",335500,Automatic,Petrol
€14.000,Limassol,BMW,1986,3-Series ,"1,8L",167250,Manual,Petrol
€4.600,Larnaca,Subaru,2007,Impreza ,"1,5L",212000,Manual,Petrol
€49.950,Limassol,Maserati,2017,Levante ,"3,0L",78500,Automatic,Diesel
€5.900,Limassol,Nissan,2005,X-Trail ,"2,0L",170000,Manual,Petrol
€8.000,Lefkosia,Nissan,2008,Qashqai ,"1,6L",95000,Manual,Petrol
€6.000,Lefkosia,Nissan,2008,Qashqai ,"1,6L",240000,Manual,Petrol
